Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:71rlC1GailCCM6TmeAo3YT,0f4f7275b1234127a43771293d707c5c,2026-02-23T21:41:33Z,1,,ec2257221b6b4065aa47b08f9ce00196
spotify:track:66TRwr5uJwPt15mfFkzhbi,0f4f7275b1234127a43771293d707c5c,2026-02-23T21:41:33Z,1,,ec2257221b6b4065aa47b08f9ce00196
spotify:track:3d0WouFnFmr0K3kjeza3fF,0f4f7275b1234127a43771293d707c5c,2026-02-23T21:41:33Z,0,I like the medieval version better personally ,ec2257221b6b4065aa47b08f9ce00196
spotify:track:3bN6WsqetTyM8YakzZhJkb,0f4f7275b1234127a43771293d707c5c,2026-02-23T21:41:33Z,1,,ec2257221b6b4065aa47b08f9ce00196
spotify:track:0CAfXk7DXMnon4gLudAp7J,0f4f7275b1234127a43771293d707c5c,2026-02-23T21:41:33Z,1,,ec2257221b6b4065aa47b08f9ce00196
spotify:track:2J40Fz87V8GPeMb9JH9zYg,f53f0969b04049b5ba39a303ebb3e987,2026-02-23T22:42:58Z,1,"More Whitman, less Storey, but it stil works",ec2257221b6b4065aa47b08f9ce00196
spotify:track:0CAfXk7DXMnon4gLudAp7J,f53f0969b04049b5ba39a303ebb3e987,2026-02-23T22:42:58Z,1,Easiest upvote ever. Very much in the spirit of my own submission.,ec2257221b6b4065aa47b08f9ce00196
spotify:track:0L4A8L8UUSU0lgzxGNKggH,f53f0969b04049b5ba39a303ebb3e987,2026-02-23T22:42:58Z,0,"Loved driving to this, but it's better for driving, not dancing.",ec2257221b6b4065aa47b08f9ce00196
spotify:track:33P1v5WhDn5ngDHxdEUyk5,f53f0969b04049b5ba39a303ebb3e987,2026-02-23T22:42:58Z,1,I could see Richard being Jewish.,ec2257221b6b4065aa47b08f9ce00196
spotify:track:3bN6WsqetTyM8YakzZhJkb,f53f0969b04049b5ba39a303ebb3e987,2026-02-23T22:42:58Z,0,Meh,ec2257221b6b4065aa47b08f9ce00196
spotify:track:3d0WouFnFmr0K3kjeza3fF,f53f0969b04049b5ba39a303ebb3e987,2026-02-23T22:42:58Z,1,Never won't be an upvote for most categories. ,ec2257221b6b4065aa47b08f9ce00196
spotify:track:4GbazUiaLPKj2VmCVykw53,f53f0969b04049b5ba39a303ebb3e987,2026-02-23T22:42:58Z,0,Pass.,ec2257221b6b4065aa47b08f9ce00196
spotify:track:4ZZiZPQq3RfnTQHHKROl3M,f53f0969b04049b5ba39a303ebb3e987,2026-02-23T22:42:58Z,-1,Failure to read the Zeitgeist and Mainchat is evident here.,ec2257221b6b4065aa47b08f9ce00196
spotify:track:5NwkWwfRJaT55hEPtCmJHx,f53f0969b04049b5ba39a303ebb3e987,2026-02-23T22:42:58Z,0,Awesome song for a Disney credits.,ec2257221b6b4065aa47b08f9ce00196
spotify:track:5R3Pq4PV6Q1mEKi2sNgkia,f53f0969b04049b5ba39a303ebb3e987,2026-02-23T22:42:58Z,0,"Cultured, aren't we???",ec2257221b6b4065aa47b08f9ce00196
spotify:track:7Ar4G7Ci11gpt6sfH9Cgz5,f53f0969b04049b5ba39a303ebb3e987,2026-02-23T22:42:58Z,0,Wasn't this already submitted in an older league?,ec2257221b6b4065aa47b08f9ce00196
spotify:track:7Ar4G7Ci11gpt6sfH9Cgz5,80a489147c544db5a53c5cede65c4617,2026-02-23T22:54:43Z,2,Anyone with taste would get down to this,ec2257221b6b4065aa47b08f9ce00196
spotify:track:66TRwr5uJwPt15mfFkzhbi,80a489147c544db5a53c5cede65c4617,2026-02-23T22:54:43Z,-1,Would Richard get down to this? Perhaps. But I just cannot,ec2257221b6b4065aa47b08f9ce00196
spotify:track:5R3Pq4PV6Q1mEKi2sNgkia,80a489147c544db5a53c5cede65c4617,2026-02-23T22:54:43Z,0,This is a cute and fun song but I can’t picture Richard getting down to it,ec2257221b6b4065aa47b08f9ce00196
spotify:track:5NwkWwfRJaT55hEPtCmJHx,80a489147c544db5a53c5cede65c4617,2026-02-23T22:54:43Z,0,Good but is it hype enough?,ec2257221b6b4065aa47b08f9ce00196
spotify:track:0CAfXk7DXMnon4gLudAp7J,80a489147c544db5a53c5cede65c4617,2026-02-23T22:54:43Z,0,Seems way too obvious. Has this ever not been played at a wedding,ec2257221b6b4065aa47b08f9ce00196
spotify:track:4ZZiZPQq3RfnTQHHKROl3M,80a489147c544db5a53c5cede65c4617,2026-02-23T22:54:43Z,0,This was a much needed breather. Thanks. ,ec2257221b6b4065aa47b08f9ce00196
spotify:track:4GbazUiaLPKj2VmCVykw53,80a489147c544db5a53c5cede65c4617,2026-02-23T22:54:43Z,0,Unpleasant,ec2257221b6b4065aa47b08f9ce00196
spotify:track:3TNSVsiFngfe68UJpMq1oS,80a489147c544db5a53c5cede65c4617,2026-02-23T22:54:43Z,0,Pretty sure Richard hates country unless I’m forgetting,ec2257221b6b4065aa47b08f9ce00196
spotify:track:3d0WouFnFmr0K3kjeza3fF,80a489147c544db5a53c5cede65c4617,2026-02-23T22:54:43Z,0,Seems basic and obvious. Not a terrible song though,ec2257221b6b4065aa47b08f9ce00196
spotify:track:3bN6WsqetTyM8YakzZhJkb,80a489147c544db5a53c5cede65c4617,2026-02-23T22:54:43Z,1,Pretty good. ,ec2257221b6b4065aa47b08f9ce00196
spotify:track:2J40Fz87V8GPeMb9JH9zYg,80a489147c544db5a53c5cede65c4617,2026-02-23T22:54:43Z,0,Peter type submission ,ec2257221b6b4065aa47b08f9ce00196
spotify:track:71rlC1GailCCM6TmeAo3YT,80a489147c544db5a53c5cede65c4617,2026-02-23T22:54:43Z,1,Hard to argue. Also pretty good submission for next round,ec2257221b6b4065aa47b08f9ce00196
spotify:track:0CAfXk7DXMnon4gLudAp7J,9800e906592547f4ab0717aa56097b49,2026-02-24T16:25:18Z,0,"A classic and a good choice. Was not played, but also doesn't rise to the top. ",ec2257221b6b4065aa47b08f9ce00196
spotify:track:5R3Pq4PV6Q1mEKi2sNgkia,9800e906592547f4ab0717aa56097b49,2026-02-24T16:25:18Z,0,"No, but you have just identified the opening title scroll song for Wes Anderson's ""Friends in the Bend"". Eddie, departing from Hangar shed, rides his road bike slowly through various South Bend locales. We pass Joe Torma, in the Club Blue backyard, minutely trimming leaves on the various plants flowering from Cynthia the aquatic tower garden. The rectory, a car on blocks. Top down angle over the car, one after another Chris, then Corey, then Judd, then George, then Teddy, then Gabe on rolling boards each pop their heads out from underneath. Along the riverwalk, Brad and Richard emerge in scuba gear with treasure chest in hand. The Fort, Sammy and Joseph moving furniture inside while Shea, Regina, and Fiona sip lemonade on the porch wearing oversized sunglasses. It writes itself. ",ec2257221b6b4065aa47b08f9ce00196
spotify:track:66TRwr5uJwPt15mfFkzhbi,9800e906592547f4ab0717aa56097b49,2026-02-24T16:25:18Z,1,"Richard will disagree, but the millennial contingent would have rocked with this",ec2257221b6b4065aa47b08f9ce00196
spotify:track:3d0WouFnFmr0K3kjeza3fF,9800e906592547f4ab0717aa56097b49,2026-02-24T16:25:18Z,0,"Banger, but too obvious",ec2257221b6b4065aa47b08f9ce00196
spotify:track:3TNSVsiFngfe68UJpMq1oS,9800e906592547f4ab0717aa56097b49,2026-02-24T16:25:18Z,0,Seems a bit of a weird theme for a wedding song,ec2257221b6b4065aa47b08f9ce00196
spotify:track:4GbazUiaLPKj2VmCVykw53,9800e906592547f4ab0717aa56097b49,2026-02-24T16:25:18Z,-1,This might be the worst song I have ever heard in my entire life,ec2257221b6b4065aa47b08f9ce00196
spotify:track:4ZZiZPQq3RfnTQHHKROl3M,9800e906592547f4ab0717aa56097b49,2026-02-24T16:25:18Z,0,Cute but not in the way that gets a vote,ec2257221b6b4065aa47b08f9ce00196
spotify:track:5NwkWwfRJaT55hEPtCmJHx,9800e906592547f4ab0717aa56097b49,2026-02-24T16:25:18Z,2,This is deep Richard knowledge. And also I forgot how incredibly great this song is. I must reward. ,ec2257221b6b4065aa47b08f9ce00196
spotify:track:33P1v5WhDn5ngDHxdEUyk5,9800e906592547f4ab0717aa56097b49,2026-02-24T16:25:18Z,1,"Given that there was a french pop song played that the entire Storey Family had a choreographed dance to, this fits in a weird way for me. ",ec2257221b6b4065aa47b08f9ce00196
spotify:track:2J40Fz87V8GPeMb9JH9zYg,9800e906592547f4ab0717aa56097b49,2026-02-24T16:25:18Z,0,"Richard will hate me saying this, but it fits the theme and the general atmosphere that was cultivated.",ec2257221b6b4065aa47b08f9ce00196
spotify:track:0L4A8L8UUSU0lgzxGNKggH,9800e906592547f4ab0717aa56097b49,2026-02-24T16:25:18Z,0,"This is such a banger, thank you Joseph for submitting. But no vote. ",ec2257221b6b4065aa47b08f9ce00196
spotify:track:71rlC1GailCCM6TmeAo3YT,9800e906592547f4ab0717aa56097b49,2026-02-24T16:25:18Z,0,"A classic and would fit, but just outside the top for me",ec2257221b6b4065aa47b08f9ce00196
spotify:track:7Ar4G7Ci11gpt6sfH9Cgz5,9800e906592547f4ab0717aa56097b49,2026-02-24T16:25:18Z,0,Meh - not for the category,ec2257221b6b4065aa47b08f9ce00196
spotify:track:4GbazUiaLPKj2VmCVykw53,c8e8de6d21ac4bfba566bc0a8eeef629,2026-02-25T01:25:27Z,0,This is the greatest song I’ve ever heard. ,ec2257221b6b4065aa47b08f9ce00196
spotify:track:0CAfXk7DXMnon4gLudAp7J,c8e8de6d21ac4bfba566bc0a8eeef629,2026-02-25T01:25:27Z,0,Wrong. Terrible choice of a stupid song. ,ec2257221b6b4065aa47b08f9ce00196
spotify:track:0L4A8L8UUSU0lgzxGNKggH,c8e8de6d21ac4bfba566bc0a8eeef629,2026-02-25T01:25:27Z,0,How in the hell would you dance to this at a wedding reception?,ec2257221b6b4065aa47b08f9ce00196
spotify:track:2J40Fz87V8GPeMb9JH9zYg,c8e8de6d21ac4bfba566bc0a8eeef629,2026-02-25T01:25:27Z,-1,Insulting. Do you take for your unmarried 60 year old aunt?!,ec2257221b6b4065aa47b08f9ce00196
spotify:track:33P1v5WhDn5ngDHxdEUyk5,c8e8de6d21ac4bfba566bc0a8eeef629,2026-02-25T01:25:27Z,1,"Don’t know what this is, but I love it. ",ec2257221b6b4065aa47b08f9ce00196
spotify:track:3bN6WsqetTyM8YakzZhJkb,c8e8de6d21ac4bfba566bc0a8eeef629,2026-02-25T01:25:27Z,1,Stevie is king!,ec2257221b6b4065aa47b08f9ce00196
spotify:track:3d0WouFnFmr0K3kjeza3fF,c8e8de6d21ac4bfba566bc0a8eeef629,2026-02-25T01:25:27Z,1,Shakira is amazing. Can’t go wrong with hauntingly weird yet beautiful voice. ,ec2257221b6b4065aa47b08f9ce00196
spotify:track:66TRwr5uJwPt15mfFkzhbi,c8e8de6d21ac4bfba566bc0a8eeef629,2026-02-25T01:25:27Z,0,Crank that?! This song sucked in middle school and it sucks now. ,ec2257221b6b4065aa47b08f9ce00196
spotify:track:71rlC1GailCCM6TmeAo3YT,c8e8de6d21ac4bfba566bc0a8eeef629,2026-02-25T01:25:27Z,1,Ironically my dancing is the biggest obstacle to my wife loving me. ,ec2257221b6b4065aa47b08f9ce00196
spotify:track:0CAfXk7DXMnon4gLudAp7J,42db3c63b69a4479bedfcc2d22a6b73a,2026-02-25T18:24:12Z,-1,,ec2257221b6b4065aa47b08f9ce00196
spotify:track:33P1v5WhDn5ngDHxdEUyk5,42db3c63b69a4479bedfcc2d22a6b73a,2026-02-25T18:24:12Z,1,,ec2257221b6b4065aa47b08f9ce00196
spotify:track:4GbazUiaLPKj2VmCVykw53,42db3c63b69a4479bedfcc2d22a6b73a,2026-02-25T18:24:12Z,1,,ec2257221b6b4065aa47b08f9ce00196
spotify:track:66TRwr5uJwPt15mfFkzhbi,42db3c63b69a4479bedfcc2d22a6b73a,2026-02-25T18:24:12Z,1,,ec2257221b6b4065aa47b08f9ce00196
spotify:track:7Ar4G7Ci11gpt6sfH9Cgz5,42db3c63b69a4479bedfcc2d22a6b73a,2026-02-25T18:24:12Z,1,,ec2257221b6b4065aa47b08f9ce00196
spotify:track:33P1v5WhDn5ngDHxdEUyk5,699c7b228f3b436880363c6d92c3976f,2026-02-25T22:27:37Z,2,"All I understood was ""gramaphone"" but that's ok. The accordions speak to my heart ",ec2257221b6b4065aa47b08f9ce00196
spotify:track:4ZZiZPQq3RfnTQHHKROl3M,699c7b228f3b436880363c6d92c3976f,2026-02-25T22:27:37Z,1,,ec2257221b6b4065aa47b08f9ce00196
spotify:track:5R3Pq4PV6Q1mEKi2sNgkia,699c7b228f3b436880363c6d92c3976f,2026-02-25T22:27:37Z,1,,ec2257221b6b4065aa47b08f9ce00196
spotify:track:66TRwr5uJwPt15mfFkzhbi,699c7b228f3b436880363c6d92c3976f,2026-02-25T22:27:37Z,-1,,ec2257221b6b4065aa47b08f9ce00196
spotify:track:0L4A8L8UUSU0lgzxGNKggH,98739434088f411e9e1918725eedb295,2026-02-26T01:29:20Z,1,"the bass line is funky, and I could totally see him jamming out",ec2257221b6b4065aa47b08f9ce00196
spotify:track:2J40Fz87V8GPeMb9JH9zYg,98739434088f411e9e1918725eedb295,2026-02-26T01:29:20Z,0,the mad lad actually did it.,ec2257221b6b4065aa47b08f9ce00196
spotify:track:33P1v5WhDn5ngDHxdEUyk5,98739434088f411e9e1918725eedb295,2026-02-26T01:29:20Z,0,"I mean this song goes hard, but I don't think it's the best for a wedding reception.",ec2257221b6b4065aa47b08f9ce00196
spotify:track:3bN6WsqetTyM8YakzZhJkb,98739434088f411e9e1918725eedb295,2026-02-26T01:29:20Z,0,thematically and musically appropriate.,ec2257221b6b4065aa47b08f9ce00196
spotify:track:3d0WouFnFmr0K3kjeza3fF,98739434088f411e9e1918725eedb295,2026-02-26T01:29:20Z,1,"Didn't want to upvote this one, but i had no control over my body when i was listening.
NO FIGHTING",ec2257221b6b4065aa47b08f9ce00196
spotify:track:3TNSVsiFngfe68UJpMq1oS,98739434088f411e9e1918725eedb295,2026-02-26T01:29:20Z,-1,"Nice song, enjoyed the listen. but not slow enough for a slow dance or fast enough for a boogie down dance.",ec2257221b6b4065aa47b08f9ce00196
spotify:track:4GbazUiaLPKj2VmCVykw53,98739434088f411e9e1918725eedb295,2026-02-26T01:29:20Z,0,Eh.,ec2257221b6b4065aa47b08f9ce00196
spotify:track:4ZZiZPQq3RfnTQHHKROl3M,98739434088f411e9e1918725eedb295,2026-02-26T01:29:20Z,1,Good read of the title.  Definitely something he should have played at the wedding and not the wedding reception.,ec2257221b6b4065aa47b08f9ce00196
spotify:track:5NwkWwfRJaT55hEPtCmJHx,98739434088f411e9e1918725eedb295,2026-02-26T01:29:20Z,1,The real ones know.  Excellent pick.,ec2257221b6b4065aa47b08f9ce00196
spotify:track:66TRwr5uJwPt15mfFkzhbi,98739434088f411e9e1918725eedb295,2026-02-26T01:29:20Z,0,Fond memories of 9th grade homecoming on this one.,ec2257221b6b4065aa47b08f9ce00196
spotify:track:7Ar4G7Ci11gpt6sfH9Cgz5,98739434088f411e9e1918725eedb295,2026-02-26T01:29:20Z,0,"A great song, but not a great wedding reception song.",ec2257221b6b4065aa47b08f9ce00196
spotify:track:3d0WouFnFmr0K3kjeza3fF,6d8e32d102054531811ff5c8a625977c,2026-02-26T03:22:35Z,1,This should be played at everyone’s wedding,ec2257221b6b4065aa47b08f9ce00196
spotify:track:4ZZiZPQq3RfnTQHHKROl3M,6d8e32d102054531811ff5c8a625977c,2026-02-26T03:22:35Z,-1,,ec2257221b6b4065aa47b08f9ce00196
spotify:track:33P1v5WhDn5ngDHxdEUyk5,6d8e32d102054531811ff5c8a625977c,2026-02-26T03:22:35Z,0,"I submitted this on the strength of the very danceable opening instrumental, but I committed a Music League cardinal sin by not listening to the song again before submitting and I forgot how long it is",ec2257221b6b4065aa47b08f9ce00196
spotify:track:3bN6WsqetTyM8YakzZhJkb,6d8e32d102054531811ff5c8a625977c,2026-02-26T03:22:35Z,1,Beautiful,ec2257221b6b4065aa47b08f9ce00196
spotify:track:5NwkWwfRJaT55hEPtCmJHx,6d8e32d102054531811ff5c8a625977c,2026-02-26T03:22:35Z,0,I forgot this song existed and I can’t quite explain why but I enjoyed hearing it here,ec2257221b6b4065aa47b08f9ce00196
spotify:track:5R3Pq4PV6Q1mEKi2sNgkia,6d8e32d102054531811ff5c8a625977c,2026-02-26T03:22:35Z,1,Good pull,ec2257221b6b4065aa47b08f9ce00196
spotify:track:71rlC1GailCCM6TmeAo3YT,6d8e32d102054531811ff5c8a625977c,2026-02-26T03:22:35Z,1,,ec2257221b6b4065aa47b08f9ce00196
spotify:track:0CAfXk7DXMnon4gLudAp7J,b3c43885f6ce4e8b861545158a22b7a2,2026-02-26T03:27:00Z,1,,ec2257221b6b4065aa47b08f9ce00196
spotify:track:2J40Fz87V8GPeMb9JH9zYg,b3c43885f6ce4e8b861545158a22b7a2,2026-02-26T03:27:00Z,-1,,ec2257221b6b4065aa47b08f9ce00196
spotify:track:3d0WouFnFmr0K3kjeza3fF,b3c43885f6ce4e8b861545158a22b7a2,2026-02-26T03:27:00Z,1,,ec2257221b6b4065aa47b08f9ce00196
spotify:track:5R3Pq4PV6Q1mEKi2sNgkia,b3c43885f6ce4e8b861545158a22b7a2,2026-02-26T03:27:00Z,1,,ec2257221b6b4065aa47b08f9ce00196
spotify:track:66TRwr5uJwPt15mfFkzhbi,b3c43885f6ce4e8b861545158a22b7a2,2026-02-26T03:27:00Z,1,,ec2257221b6b4065aa47b08f9ce00196
spotify:track:0CAfXk7DXMnon4gLudAp7J,fa6235d130204772808d133e528b8ad7,2026-02-26T07:28:27Z,1,"Yes it was actually played, and I can’t say I remember Rich getting down to it but I can see it.",ec2257221b6b4065aa47b08f9ce00196
spotify:track:0L4A8L8UUSU0lgzxGNKggH,fa6235d130204772808d133e528b8ad7,2026-02-26T07:28:27Z,1,I do feel like I’d get down this on the dance floor. Sometimes you don’t know the song but the beat is promising enough that it persuades you to get out on the floor anyway,ec2257221b6b4065aa47b08f9ce00196
spotify:track:2J40Fz87V8GPeMb9JH9zYg,fa6235d130204772808d133e528b8ad7,2026-02-26T07:28:27Z,0,Eh ¯\_(ツ)_/¯ I’m trying to imagine Richard full sending and putting his all into the most passionate chicken dance of all time. But I just don’t see it ,ec2257221b6b4065aa47b08f9ce00196
spotify:track:33P1v5WhDn5ngDHxdEUyk5,fa6235d130204772808d133e528b8ad7,2026-02-26T07:28:27Z,-1,Sorry I didn’t realize this round was “Songs Peter Seeley should have played at his wedding”,ec2257221b6b4065aa47b08f9ce00196
spotify:track:3bN6WsqetTyM8YakzZhJkb,fa6235d130204772808d133e528b8ad7,2026-02-26T07:28:27Z,0,"I started out thinking I was gonna dig this, and the song is definitely cool, but it felt too long, almost as if the dance floor energy would die eventually",ec2257221b6b4065aa47b08f9ce00196
spotify:track:3TNSVsiFngfe68UJpMq1oS,fa6235d130204772808d133e528b8ad7,2026-02-26T07:28:27Z,0,Is the idea that this would be a first dance song? Bc I don’t see it working as an “everyone get down on the  dance floor” song. Idk ,ec2257221b6b4065aa47b08f9ce00196
spotify:track:4GbazUiaLPKj2VmCVykw53,fa6235d130204772808d133e528b8ad7,2026-02-26T07:28:27Z,0,I actually kinda see the vision. If there were somehow a way to play this without scandalizing hundreds of the reception attendees. Was edged out by others though ,ec2257221b6b4065aa47b08f9ce00196
spotify:track:4ZZiZPQq3RfnTQHHKROl3M,fa6235d130204772808d133e528b8ad7,2026-02-26T07:28:27Z,1,I see what you did there. I’ll reward the clever read ,ec2257221b6b4065aa47b08f9ce00196
spotify:track:5NwkWwfRJaT55hEPtCmJHx,fa6235d130204772808d133e528b8ad7,2026-02-26T07:28:27Z,0,How do you dance to this? I guess maybe you just stand in the dance floor and scream lyrics and somehow that’s cathartic for you?,ec2257221b6b4065aa47b08f9ce00196
spotify:track:5R3Pq4PV6Q1mEKi2sNgkia,fa6235d130204772808d133e528b8ad7,2026-02-26T07:28:27Z,0,"I do not see the vision, sorry",ec2257221b6b4065aa47b08f9ce00196
spotify:track:66TRwr5uJwPt15mfFkzhbi,fa6235d130204772808d133e528b8ad7,2026-02-26T07:28:27Z,0,I love this song but this just doesn’t strike me as a particularly Richard core dance (like eg the Wobble does). I’d love to be proven wrong though,ec2257221b6b4065aa47b08f9ce00196
spotify:track:71rlC1GailCCM6TmeAo3YT,fa6235d130204772808d133e528b8ad7,2026-02-26T07:28:27Z,1,It’s a classic. It makes me want to dance more than almost every other song on this playlist. It gets my vote ,ec2257221b6b4065aa47b08f9ce00196
spotify:track:7Ar4G7Ci11gpt6sfH9Cgz5,fa6235d130204772808d133e528b8ad7,2026-02-26T07:28:27Z,0,This just doesn’t feel like a song I’d dance to at a wedding. Maybe rich would? Idk,ec2257221b6b4065aa47b08f9ce00196
spotify:track:0CAfXk7DXMnon4gLudAp7J,c1b6888dec1e4113b65883ad590d3969,2026-02-26T17:09:40Z,1,,ec2257221b6b4065aa47b08f9ce00196
spotify:track:2J40Fz87V8GPeMb9JH9zYg,c1b6888dec1e4113b65883ad590d3969,2026-02-26T17:09:40Z,-1,,ec2257221b6b4065aa47b08f9ce00196
spotify:track:3d0WouFnFmr0K3kjeza3fF,c1b6888dec1e4113b65883ad590d3969,2026-02-26T17:09:40Z,1,,ec2257221b6b4065aa47b08f9ce00196
spotify:track:5NwkWwfRJaT55hEPtCmJHx,c1b6888dec1e4113b65883ad590d3969,2026-02-26T17:09:40Z,1,,ec2257221b6b4065aa47b08f9ce00196
spotify:track:66TRwr5uJwPt15mfFkzhbi,c1b6888dec1e4113b65883ad590d3969,2026-02-26T17:09:40Z,1,,ec2257221b6b4065aa47b08f9ce00196
spotify:track:0L4A8L8UUSU0lgzxGNKggH,186a2ad76f584596a0a2335eae709d6c,2026-02-26T17:49:58Z,-1,,ec2257221b6b4065aa47b08f9ce00196
spotify:track:3TNSVsiFngfe68UJpMq1oS,186a2ad76f584596a0a2335eae709d6c,2026-02-26T17:49:58Z,1,,ec2257221b6b4065aa47b08f9ce00196
spotify:track:4GbazUiaLPKj2VmCVykw53,186a2ad76f584596a0a2335eae709d6c,2026-02-26T17:49:58Z,1,,ec2257221b6b4065aa47b08f9ce00196
spotify:track:71rlC1GailCCM6TmeAo3YT,186a2ad76f584596a0a2335eae709d6c,2026-02-26T17:49:58Z,1,,ec2257221b6b4065aa47b08f9ce00196
spotify:track:7Ar4G7Ci11gpt6sfH9Cgz5,186a2ad76f584596a0a2335eae709d6c,2026-02-26T17:49:58Z,1,,ec2257221b6b4065aa47b08f9ce00196
spotify:track:0gHSwPpnHuLn66mtN3wnd4,0f4f7275b1234127a43771293d707c5c,2026-02-28T18:28:35Z,0,Really good white people look-alike I just liked other songs better ,8a73ed7709ca4a4dbd48680e93c32572
spotify:track:1t2Hq2WIBcZINOEnK6mdJG,0f4f7275b1234127a43771293d707c5c,2026-02-28T18:28:35Z,1,🤘🏼 I like ,8a73ed7709ca4a4dbd48680e93c32572
spotify:track:0b4TKuvZ4eJ8eHgJgXaCnN,0f4f7275b1234127a43771293d707c5c,2026-02-28T18:28:35Z,0,I see the vision I just dont share it.,8a73ed7709ca4a4dbd48680e93c32572
spotify:track:2grjqo0Frpf2okIBiifQKs,0f4f7275b1234127a43771293d707c5c,2026-02-28T18:28:35Z,-1,I dont see this as a white genre,8a73ed7709ca4a4dbd48680e93c32572
spotify:track:2u2udGmop1z67EPpr91km7,0f4f7275b1234127a43771293d707c5c,2026-02-28T18:28:35Z,0,Only half counts ,8a73ed7709ca4a4dbd48680e93c32572
spotify:track:2yA8IDsiXwHOaMpF90AnvX,0f4f7275b1234127a43771293d707c5c,2026-02-28T18:28:35Z,2,Great. I hadn’t heard this and I like it better than crooked the road ,8a73ed7709ca4a4dbd48680e93c32572
spotify:track:351BPAfCvuF6NWpQUSzE86,0f4f7275b1234127a43771293d707c5c,2026-02-28T18:28:35Z,0,😲 pretty ,8a73ed7709ca4a4dbd48680e93c32572
spotify:track:37GWhu8R61gTStMvVQfDuE,0f4f7275b1234127a43771293d707c5c,2026-02-28T18:28:35Z,1,Woah,8a73ed7709ca4a4dbd48680e93c32572
spotify:track:5JlH51YDYsGj2dyEJKKjcN,0f4f7275b1234127a43771293d707c5c,2026-02-28T18:28:35Z,0,I almost submitted him but felt almost too obvious. ,8a73ed7709ca4a4dbd48680e93c32572
spotify:track:7wLShogStyDeZvL0a6daN5,0f4f7275b1234127a43771293d707c5c,2026-02-28T18:28:35Z,0,You’re welcome for choosing the version with the modest album cover 😇,8a73ed7709ca4a4dbd48680e93c32572
spotify:track:0b4TKuvZ4eJ8eHgJgXaCnN,f53f0969b04049b5ba39a303ebb3e987,2026-02-28T22:32:05Z,0,Yes white people genre but unfortunately the song sucks  ,8a73ed7709ca4a4dbd48680e93c32572
spotify:track:0gHSwPpnHuLn66mtN3wnd4,f53f0969b04049b5ba39a303ebb3e987,2026-02-28T22:32:05Z,-1,This is black music,8a73ed7709ca4a4dbd48680e93c32572
spotify:track:1t2Hq2WIBcZINOEnK6mdJG,f53f0969b04049b5ba39a303ebb3e987,2026-02-28T22:32:05Z,1,Nails it,8a73ed7709ca4a4dbd48680e93c32572
spotify:track:2grjqo0Frpf2okIBiifQKs,f53f0969b04049b5ba39a303ebb3e987,2026-02-28T22:32:05Z,0,Saved from the downvote by realizing that this is black music white people love,8a73ed7709ca4a4dbd48680e93c32572
spotify:track:2yA8IDsiXwHOaMpF90AnvX,f53f0969b04049b5ba39a303ebb3e987,2026-02-28T22:32:05Z,1,,8a73ed7709ca4a4dbd48680e93c32572
spotify:track:5iHK8VI9XkJJdXQHCBXeM4,f53f0969b04049b5ba39a303ebb3e987,2026-02-28T22:32:05Z,1,,8a73ed7709ca4a4dbd48680e93c32572
