ID,Created,Name,Description,Playlist URL
ec2257221b6b4065aa47b08f9ce00196,2026-02-21T14:59:57Z,Songs Richard Should Have Played At His Wedding,He’s not called Spicy Rich for nothing,https://open.spotify.com/playlist/0g2e68nYtrbD3eTiiWBNaW
8a73ed7709ca4a4dbd48680e93c32572,2026-02-21T14:59:57Z,Black People Doing White People Music,Songs to make the white folk dance,https://open.spotify.com/playlist/5qfRXntLAtCysZa1rMXfpl
7c0cf6b78d354861b24eba793392c0f8,2026-02-21T14:59:57Z,Sad Songs That Sound Happy,Tearjerker incognita,https://open.spotify.com/playlist/4vH6d1lPcsdBUmAzkHlLLc
c82991063b18415d886bfbd1b8cead3d,2026-02-21T14:59:58Z,Lost In Translation,Songs in a Foreign Language,https://open.spotify.com/playlist/4VL3xE5mwlGv465FG99sJW
88f443dfe5374cb7a24c390cba91ec9c,2026-02-21T14:59:58Z,Accidentally St. Augustine,"Tolle, Poste",https://open.spotify.com/playlist/7kZR03cvizrnDJvOKjB0TZ
e1c5f0743f064ca3abdeeb8c53839aad,2026-02-21T14:59:58Z,What Did He Say?,Songs with Indecipherable Lyrics,https://open.spotify.com/playlist/5HP10RHwY94q6yWWGPh8QA
ad01d22ab76c447688ca3990b50883b0,2026-02-21T14:59:58Z,Songs To Die To,"Camera zooms out to reveal a growing pool of blood, life ebbing away to the strains of…",https://open.spotify.com/playlist/2V9OgfgirmwGBvlGx1UI3F
