Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:66S14BkJDxgkYxLl5DCqOz,fc418ffeadb64c3f8e93a25fb942984f,2025-09-06T14:32:32Z,1,,9128dc108d0a4214b92f4b45f17a7db6
spotify:track:0gEyKnHvgkrkBM6fbeHdwK,fc418ffeadb64c3f8e93a25fb942984f,2025-09-06T14:32:32Z,-1,"Sorry, I just needed to downvote something",9128dc108d0a4214b92f4b45f17a7db6
spotify:track:1anccAjNKZNKlTbHGheeCA,fc418ffeadb64c3f8e93a25fb942984f,2025-09-06T14:32:32Z,1,,9128dc108d0a4214b92f4b45f17a7db6
spotify:track:5SmDmDwNvbelbBSbX0KnAv,fc418ffeadb64c3f8e93a25fb942984f,2025-09-06T14:32:32Z,1,,9128dc108d0a4214b92f4b45f17a7db6
spotify:track:6UBjSnyP1O5W5ndJoO9vUk,fc418ffeadb64c3f8e93a25fb942984f,2025-09-06T14:32:32Z,1,,9128dc108d0a4214b92f4b45f17a7db6
spotify:track:66S14BkJDxgkYxLl5DCqOz,c1b6888dec1e4113b65883ad590d3969,2025-09-06T16:03:44Z,1,,9128dc108d0a4214b92f4b45f17a7db6
spotify:track:1anccAjNKZNKlTbHGheeCA,c1b6888dec1e4113b65883ad590d3969,2025-09-06T16:03:44Z,1,,9128dc108d0a4214b92f4b45f17a7db6
spotify:track:1OFKUn2VLafrHj7ybnap0Q,c1b6888dec1e4113b65883ad590d3969,2025-09-06T16:03:44Z,1,,9128dc108d0a4214b92f4b45f17a7db6
spotify:track:2UKkLqST2xWpK8n1b0Xr5Z,c1b6888dec1e4113b65883ad590d3969,2025-09-06T16:03:44Z,-1,,9128dc108d0a4214b92f4b45f17a7db6
spotify:track:5SmDmDwNvbelbBSbX0KnAv,c1b6888dec1e4113b65883ad590d3969,2025-09-06T16:03:44Z,1,,9128dc108d0a4214b92f4b45f17a7db6
spotify:track:6jp5izbiEvSiXXJjtDQlkb,f53f0969b04049b5ba39a303ebb3e987,2025-09-06T20:11:52Z,0,"Sorry, folks, the park is closed. The moose out front shoulda told ya.",9128dc108d0a4214b92f4b45f17a7db6
spotify:track:6UBjSnyP1O5W5ndJoO9vUk,f53f0969b04049b5ba39a303ebb3e987,2025-09-06T20:11:52Z,1,"Classic and contemplative, premier night driving on the range",9128dc108d0a4214b92f4b45f17a7db6
spotify:track:4o7ZPI2fmEi3piRe0Hrfpy,f53f0969b04049b5ba39a303ebb3e987,2025-09-06T20:11:52Z,0,Dad should get better taste,9128dc108d0a4214b92f4b45f17a7db6
spotify:track:0gEyKnHvgkrkBM6fbeHdwK,f53f0969b04049b5ba39a303ebb3e987,2025-09-06T20:11:52Z,1,"Britta’s marrying, Britta’s marrying, Britta’s marrying Jeffrey Winger!",9128dc108d0a4214b92f4b45f17a7db6
spotify:track:1anccAjNKZNKlTbHGheeCA,f53f0969b04049b5ba39a303ebb3e987,2025-09-06T20:11:52Z,1,Getting out of city traffic and accelerating down the open interstate vibe. Thematically on point too,9128dc108d0a4214b92f4b45f17a7db6
spotify:track:1JuBxcEZ85pwvlwVX2Lmen,f53f0969b04049b5ba39a303ebb3e987,2025-09-06T20:11:52Z,0,"Lovely song, I like the idea of thinking about life on a road trip.",9128dc108d0a4214b92f4b45f17a7db6
spotify:track:1OFKUn2VLafrHj7ybnap0Q,f53f0969b04049b5ba39a303ebb3e987,2025-09-06T20:11:52Z,0,"Good, but others beat it. Sorry.",9128dc108d0a4214b92f4b45f17a7db6
