Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:7h1YqA5MZrRxmkUFpukRcp,0f4f7275b1234127a43771293d707c5c,2025-10-28T21:32:02Z,1,"Yep. 

it’s basic in some ways but surely the people will exalt it and I won’t be mad ",5b8291bbd02349079d50be7465ac1f54
spotify:track:3K2YKboOTnzSokPEAZKjbX,fc418ffeadb64c3f8e93a25fb942984f,2025-10-28T22:26:54Z,1,,5b8291bbd02349079d50be7465ac1f54
spotify:track:5qxChyzKLEyoPJ5qGrdurN,fc418ffeadb64c3f8e93a25fb942984f,2025-10-28T22:26:54Z,0,This was #5 for me!,5b8291bbd02349079d50be7465ac1f54
spotify:track:56lhDZNQ5J47aog6mGKeGk,fc418ffeadb64c3f8e93a25fb942984f,2025-10-28T22:26:54Z,1,,5b8291bbd02349079d50be7465ac1f54
spotify:track:4hfIVhq0F0zFUcrbecsYmo,fc418ffeadb64c3f8e93a25fb942984f,2025-10-28T22:26:54Z,-1,Not my vibe for the start of a road trip,5b8291bbd02349079d50be7465ac1f54
spotify:track:7h1YqA5MZrRxmkUFpukRcp,fc418ffeadb64c3f8e93a25fb942984f,2025-10-28T22:26:54Z,1,,5b8291bbd02349079d50be7465ac1f54
spotify:track:6XK6Zw6JkFsHXzAcMWNiIr,fc418ffeadb64c3f8e93a25fb942984f,2025-10-28T22:26:54Z,1,,5b8291bbd02349079d50be7465ac1f54
spotify:track:40h65HAR8COEoqkMwUUQHu,c1b6888dec1e4113b65883ad590d3969,2025-10-28T22:53:29Z,-1,,5b8291bbd02349079d50be7465ac1f54
spotify:track:3K2YKboOTnzSokPEAZKjbX,c1b6888dec1e4113b65883ad590d3969,2025-10-28T22:53:29Z,1,,5b8291bbd02349079d50be7465ac1f54
spotify:track:4hfIVhq0F0zFUcrbecsYmo,c1b6888dec1e4113b65883ad590d3969,2025-10-28T22:53:29Z,3,,5b8291bbd02349079d50be7465ac1f54
spotify:track:4TnUKixNWMfajncgdSwFoi,98739434088f411e9e1918725eedb295,2025-10-28T23:13:54Z,0,"This is 100% Eddie, only because I know of the personal connection you have to this song.

This song has a sort of nostalgic feeling to it, as if it's more about the place that's being left than the place you're going.  Doesn't quite have the pep or the build needed for a good kickoff song.",5b8291bbd02349079d50be7465ac1f54
spotify:track:3K2YKboOTnzSokPEAZKjbX,98739434088f411e9e1918725eedb295,2025-10-28T23:13:54Z,0,"This had me tapping my foot.  But I'm not sure this is a road trip starter, a little too heavy.  But definitely a fun listen.",5b8291bbd02349079d50be7465ac1f54
spotify:track:3rYVsL0HMm8sMyVqVq5Mc5,98739434088f411e9e1918725eedb295,2025-10-28T23:13:54Z,1,High energy.  I can imagine accelerating on the highway during the bridge on this one.,5b8291bbd02349079d50be7465ac1f54
spotify:track:4hfIVhq0F0zFUcrbecsYmo,98739434088f411e9e1918725eedb295,2025-10-28T23:13:54Z,-1,"Can't upvote this one, because the original version is called ""let's get retarded"" (the rest of the lyrics remain unchanged) and has nothing to do with actually starting things off.",5b8291bbd02349079d50be7465ac1f54
spotify:track:4yugZvBYaoREkJKtbG08Qr,98739434088f411e9e1918725eedb295,2025-10-28T23:13:54Z,0,"Halfway through a road trip? Absolutely.
Starting off a roadtrip? Not quite energetic enough.",5b8291bbd02349079d50be7465ac1f54
spotify:track:56lhDZNQ5J47aog6mGKeGk,98739434088f411e9e1918725eedb295,2025-10-28T23:13:54Z,0,"The way this song builds just seems to lend itself really well to getting onto the highway and ""rolling down the windows and letting back your hair""",5b8291bbd02349079d50be7465ac1f54
spotify:track:5gB2IrxOCX2j9bMnHKP38i,98739434088f411e9e1918725eedb295,2025-10-28T23:13:54Z,0,"
Also, Cars is not a top 10 pixar movie",5b8291bbd02349079d50be7465ac1f54
spotify:track:5qxChyzKLEyoPJ5qGrdurN,98739434088f411e9e1918725eedb295,2025-10-28T23:13:54Z,1,Where's my car.  Need to jump in it and start driving after hearing this song.,5b8291bbd02349079d50be7465ac1f54
spotify:track:6que7uzO7kWGJDseSSi6Ag,98739434088f411e9e1918725eedb295,2025-10-28T23:13:54Z,0,I kept waiting for this song to build to something that it never built to.,5b8291bbd02349079d50be7465ac1f54
spotify:track:6XK6Zw6JkFsHXzAcMWNiIr,98739434088f411e9e1918725eedb295,2025-10-28T23:13:54Z,1,3 seconds in I knew.  Yes.,5b8291bbd02349079d50be7465ac1f54
spotify:track:7Ar4G7Ci11gpt6sfH9Cgz5,98739434088f411e9e1918725eedb295,2025-10-28T23:13:54Z,1,Love me some doobie brothers.  This is just a great song.,5b8291bbd02349079d50be7465ac1f54
spotify:track:3K2YKboOTnzSokPEAZKjbX,f53f0969b04049b5ba39a303ebb3e987,2025-10-29T02:31:17Z,0,"Truly terrible, nigh unlistenable. Should’ve known such a big group would traffic in poopoo",5b8291bbd02349079d50be7465ac1f54
spotify:track:3rYVsL0HMm8sMyVqVq5Mc5,f53f0969b04049b5ba39a303ebb3e987,2025-10-29T02:31:17Z,0,"Nearly as bad as the first, slightly more tolerable.",5b8291bbd02349079d50be7465ac1f54
spotify:track:40h65HAR8COEoqkMwUUQHu,f53f0969b04049b5ba39a303ebb3e987,2025-10-29T02:31:17Z,0,"Great song, but there’s a better Eagles pick here.",5b8291bbd02349079d50be7465ac1f54
spotify:track:4hfIVhq0F0zFUcrbecsYmo,f53f0969b04049b5ba39a303ebb3e987,2025-10-29T02:31:17Z,0,"Millennial round from last league called, they want their submission back.",5b8291bbd02349079d50be7465ac1f54
spotify:track:4TnUKixNWMfajncgdSwFoi,f53f0969b04049b5ba39a303ebb3e987,2025-10-29T02:31:17Z,0,"A superb song, one of the best country music songs ever written. The violin breaks my heart every time I listen to it. George is a singer whose voice stayed so consistent yet also changed in beautiful ways as he changed, and I hope that everyone here, young or old, longtime fans or newcomers, encounters the true joy that is George Strait. Too slow for theme, didn't vote.",5b8291bbd02349079d50be7465ac1f54
spotify:track:4yugZvBYaoREkJKtbG08Qr,f53f0969b04049b5ba39a303ebb3e987,2025-10-29T02:31:17Z,1,This was the Eagles' song to pick. Right tempo,5b8291bbd02349079d50be7465ac1f54
spotify:track:56lhDZNQ5J47aog6mGKeGk,f53f0969b04049b5ba39a303ebb3e987,2025-10-29T02:31:17Z,0,Hi Fiona! This doesn't work!,5b8291bbd02349079d50be7465ac1f54
spotify:track:5gB2IrxOCX2j9bMnHKP38i,f53f0969b04049b5ba39a303ebb3e987,2025-10-29T02:31:17Z,1,"One of the two songs on my shortlist, would be hypocritical not to vote for it. ",5b8291bbd02349079d50be7465ac1f54
spotify:track:5qxChyzKLEyoPJ5qGrdurN,f53f0969b04049b5ba39a303ebb3e987,2025-10-29T02:31:17Z,0,I owe Audioslave and the 88 an apology.,5b8291bbd02349079d50be7465ac1f54
spotify:track:6que7uzO7kWGJDseSSi6Ag,f53f0969b04049b5ba39a303ebb3e987,2025-10-29T02:31:17Z,1,"Hi Richard! Or Judd? Maybe Shea if the Communists in Theology have gotten to her just yet.

This is Augustine: the Song, and if you can't see that, you're a moral pervert. Cat Stevens was usually on during Roberts family car trips.",5b8291bbd02349079d50be7465ac1f54
spotify:track:6XK6Zw6JkFsHXzAcMWNiIr,f53f0969b04049b5ba39a303ebb3e987,2025-10-29T02:31:17Z,1,"Ice Age!!! This was the second one on mu shortlist. Such an iconic intro, and the gobbledygook refrain with the whistling is peak 90s slop.",5b8291bbd02349079d50be7465ac1f54
spotify:track:7Ar4G7Ci11gpt6sfH9Cgz5,f53f0969b04049b5ba39a303ebb3e987,2025-10-29T02:31:17Z,0,Pains me not to vote for this masterpiece but I'm out of votes. Hard 5th for sure.,5b8291bbd02349079d50be7465ac1f54
spotify:track:7h1YqA5MZrRxmkUFpukRcp,f53f0969b04049b5ba39a303ebb3e987,2025-10-29T02:31:17Z,-1,"Every damn U2 song is the same, and even so, you go with this instead of the obvious pick, ""Still Haven't Found What I'm Looking For."" Mistake! Colin would never have done this!",5b8291bbd02349079d50be7465ac1f54
spotify:track:3rYVsL0HMm8sMyVqVq5Mc5,699c7b228f3b436880363c6d92c3976f,2025-10-30T21:39:00Z,-1,Eh. ,5b8291bbd02349079d50be7465ac1f54
spotify:track:7h1YqA5MZrRxmkUFpukRcp,699c7b228f3b436880363c6d92c3976f,2025-10-30T21:39:00Z,1,Very good getting you hyped but not going full bore just yet. ,5b8291bbd02349079d50be7465ac1f54
spotify:track:7Ar4G7Ci11gpt6sfH9Cgz5,699c7b228f3b436880363c6d92c3976f,2025-10-30T21:39:00Z,1,,5b8291bbd02349079d50be7465ac1f54
spotify:track:5qxChyzKLEyoPJ5qGrdurN,699c7b228f3b436880363c6d92c3976f,2025-10-30T21:39:00Z,0,"This would be a great for the ""it's 3am and my adrenal glands can no longer process caffeine"" part of the road trip ",5b8291bbd02349079d50be7465ac1f54
spotify:track:5gB2IrxOCX2j9bMnHKP38i,699c7b228f3b436880363c6d92c3976f,2025-10-30T21:39:00Z,2,"This song makes me wish I had wheels. Not in the ""own a car sense"", but actual wheels as bodily appendages. ",5b8291bbd02349079d50be7465ac1f54
spotify:track:5cfYurP1XKldMBtvBBJiTs,699c7b228f3b436880363c6d92c3976f,2025-10-30T21:39:00Z,0,"I'd say this is great for the second day of the road trip, but not as a starter. ",5b8291bbd02349079d50be7465ac1f54
spotify:track:4yugZvBYaoREkJKtbG08Qr,699c7b228f3b436880363c6d92c3976f,2025-10-30T21:39:00Z,0,"Good for sixth hour of driving, right before lunch. ",5b8291bbd02349079d50be7465ac1f54
spotify:track:4TnUKixNWMfajncgdSwFoi,699c7b228f3b436880363c6d92c3976f,2025-10-30T21:39:00Z,0,Good for third or fourth hour of driving.,5b8291bbd02349079d50be7465ac1f54
spotify:track:4hfIVhq0F0zFUcrbecsYmo,699c7b228f3b436880363c6d92c3976f,2025-10-30T21:39:00Z,0,I wish to get ignant and hectic after listening to this song. Do I want to drive though? Not sure . ,5b8291bbd02349079d50be7465ac1f54
spotify:track:3K2YKboOTnzSokPEAZKjbX,699c7b228f3b436880363c6d92c3976f,2025-10-30T21:39:00Z,0,Good for night driving.,5b8291bbd02349079d50be7465ac1f54
spotify:track:40h65HAR8COEoqkMwUUQHu,699c7b228f3b436880363c6d92c3976f,2025-10-30T21:39:00Z,0,Good middle of the road trip song,5b8291bbd02349079d50be7465ac1f54
spotify:track:3K2YKboOTnzSokPEAZKjbX,c8e8de6d21ac4bfba566bc0a8eeef629,2025-10-30T23:30:04Z,-1,,5b8291bbd02349079d50be7465ac1f54
spotify:track:56lhDZNQ5J47aog6mGKeGk,c8e8de6d21ac4bfba566bc0a8eeef629,2025-10-30T23:30:04Z,1,,5b8291bbd02349079d50be7465ac1f54
spotify:track:5gB2IrxOCX2j9bMnHKP38i,c8e8de6d21ac4bfba566bc0a8eeef629,2025-10-30T23:30:04Z,1,,5b8291bbd02349079d50be7465ac1f54
spotify:track:5qxChyzKLEyoPJ5qGrdurN,c8e8de6d21ac4bfba566bc0a8eeef629,2025-10-30T23:30:04Z,1,,5b8291bbd02349079d50be7465ac1f54
spotify:track:6XK6Zw6JkFsHXzAcMWNiIr,c8e8de6d21ac4bfba566bc0a8eeef629,2025-10-30T23:30:04Z,1,,5b8291bbd02349079d50be7465ac1f54
spotify:track:5gB2IrxOCX2j9bMnHKP38i,fa6235d130204772808d133e528b8ad7,2025-10-31T19:41:06Z,1,I didn’t submit this one bc I thought it would be too obvious/stereotypical and wouldn’t land. But the second it hit on the playlist I realized I was wrong. It’s just a perfect song.,5b8291bbd02349079d50be7465ac1f54
spotify:track:4TnUKixNWMfajncgdSwFoi,fa6235d130204772808d133e528b8ad7,2025-10-31T19:41:06Z,1,,5b8291bbd02349079d50be7465ac1f54
spotify:track:3K2YKboOTnzSokPEAZKjbX,fa6235d130204772808d133e528b8ad7,2025-10-31T19:41:06Z,1,Good vibes ,5b8291bbd02349079d50be7465ac1f54
spotify:track:40h65HAR8COEoqkMwUUQHu,fa6235d130204772808d133e528b8ad7,2025-10-31T19:41:06Z,-1,Love the song but of the two eagles songs it’s the one that feels less apt for this round,5b8291bbd02349079d50be7465ac1f54
spotify:track:7h1YqA5MZrRxmkUFpukRcp,fa6235d130204772808d133e528b8ad7,2025-10-31T19:41:06Z,0,I genuinely think this song sounds like what the beginning of a beautiful driving adventure feels like,5b8291bbd02349079d50be7465ac1f54
spotify:track:6que7uzO7kWGJDseSSi6Ag,fa6235d130204772808d133e528b8ad7,2025-10-31T19:41:06Z,0,Lyrically on theme but didn’t hit music/vibe wise for me,5b8291bbd02349079d50be7465ac1f54
spotify:track:5qxChyzKLEyoPJ5qGrdurN,fa6235d130204772808d133e528b8ad7,2025-10-31T19:41:06Z,1,Got me pumped in exactly the way I want to be pumped for a road trip,5b8291bbd02349079d50be7465ac1f54
spotify:track:40h65HAR8COEoqkMwUUQHu,b3c43885f6ce4e8b861545158a22b7a2,2025-10-31T23:45:15Z,1,,5b8291bbd02349079d50be7465ac1f54
spotify:track:5gB2IrxOCX2j9bMnHKP38i,b3c43885f6ce4e8b861545158a22b7a2,2025-10-31T23:45:15Z,1,,5b8291bbd02349079d50be7465ac1f54
spotify:track:6que7uzO7kWGJDseSSi6Ag,b3c43885f6ce4e8b861545158a22b7a2,2025-10-31T23:45:15Z,1,,5b8291bbd02349079d50be7465ac1f54
spotify:track:7Ar4G7Ci11gpt6sfH9Cgz5,b3c43885f6ce4e8b861545158a22b7a2,2025-10-31T23:45:15Z,1,,5b8291bbd02349079d50be7465ac1f54
spotify:track:3K2YKboOTnzSokPEAZKjbX,b3c43885f6ce4e8b861545158a22b7a2,2025-10-31T23:45:15Z,-1,,5b8291bbd02349079d50be7465ac1f54
spotify:track:6que7uzO7kWGJDseSSi6Ag,42db3c63b69a4479bedfcc2d22a6b73a,2025-11-01T00:05:45Z,1,,5b8291bbd02349079d50be7465ac1f54
spotify:track:5gB2IrxOCX2j9bMnHKP38i,42db3c63b69a4479bedfcc2d22a6b73a,2025-11-01T00:05:45Z,-1,,5b8291bbd02349079d50be7465ac1f54
spotify:track:4hfIVhq0F0zFUcrbecsYmo,42db3c63b69a4479bedfcc2d22a6b73a,2025-11-01T00:05:45Z,1,,5b8291bbd02349079d50be7465ac1f54
spotify:track:3rYVsL0HMm8sMyVqVq5Mc5,42db3c63b69a4479bedfcc2d22a6b73a,2025-11-01T00:05:45Z,1,,5b8291bbd02349079d50be7465ac1f54
spotify:track:7Ar4G7Ci11gpt6sfH9Cgz5,42db3c63b69a4479bedfcc2d22a6b73a,2025-11-01T00:05:45Z,1,,5b8291bbd02349079d50be7465ac1f54
spotify:track:56lhDZNQ5J47aog6mGKeGk,6d8e32d102054531811ff5c8a625977c,2025-11-01T04:46:18Z,0,"As with other submissions (perhaps even my own, upon hearing the whole playlist): roadtrip, absolutely. Kickoff? I’m not convinced ",5b8291bbd02349079d50be7465ac1f54
spotify:track:4hfIVhq0F0zFUcrbecsYmo,6d8e32d102054531811ff5c8a625977c,2025-11-01T04:46:18Z,-1,This would be a Corey-esque vote dump from me if the category were kicking off a homeroom party on the last day of sixth grade ,5b8291bbd02349079d50be7465ac1f54
spotify:track:40h65HAR8COEoqkMwUUQHu,6d8e32d102054531811ff5c8a625977c,2025-11-01T04:46:18Z,0,This is just too low key to be a trip opener. Also being The Eagles is an automatic -10 starting point that has to be overcome somehow (see elsewhere),5b8291bbd02349079d50be7465ac1f54
spotify:track:3rYVsL0HMm8sMyVqVq5Mc5,6d8e32d102054531811ff5c8a625977c,2025-11-01T04:46:18Z,0,This has the energy of an Eddie submission. I’m not sure if I’m feeling it as a road trip kickoff but golly this is a bange,5b8291bbd02349079d50be7465ac1f54
spotify:track:3K2YKboOTnzSokPEAZKjbX,6d8e32d102054531811ff5c8a625977c,2025-11-01T04:46:18Z,1,This is what blares from the open windows of the Redle family van on their weekly Sunday trip to Giant Eagle,5b8291bbd02349079d50be7465ac1f54
spotify:track:7h1YqA5MZrRxmkUFpukRcp,6d8e32d102054531811ff5c8a625977c,2025-11-01T04:46:18Z,0,Great song. Kind of an emo start to a road trip tho,5b8291bbd02349079d50be7465ac1f54
spotify:track:6XK6Zw6JkFsHXzAcMWNiIr,6d8e32d102054531811ff5c8a625977c,2025-11-01T04:46:18Z,1,hot take perhaps but the better of the two submissions from the soundtrack of an early 2000’s digitally animated movie,5b8291bbd02349079d50be7465ac1f54
spotify:track:5cfYurP1XKldMBtvBBJiTs,6d8e32d102054531811ff5c8a625977c,2025-11-01T04:46:18Z,1,Yup. Definitive for a reason. No remarks. 10/10,5b8291bbd02349079d50be7465ac1f54
spotify:track:4yugZvBYaoREkJKtbG08Qr,6d8e32d102054531811ff5c8a625977c,2025-11-01T04:46:18Z,1,"See above. As the poet said, “I’ve had a long night and I hate the f-kin Eagles, man”—but with that said, something about this song and only this song really gets me. Platonic form of road trip song almost ",5b8291bbd02349079d50be7465ac1f54
spotify:track:0Dw9z44gXhplDh5HCWZIxP,0f4f7275b1234127a43771293d707c5c,2025-11-03T04:43:56Z,-1,"I….i wasn’t expecting this, a wild kickoff. Corey seems to like songs like this, but I’m not sure about the actual content and meaning of the lyrics.
But he likes a fast and clever/humorous song 

I’m under the impression however that he doesn’t like profanity 
Im downvoting because this offended my ears the most (sorta hate her voice but I tolerate ironic)",1c9e1c360e4a424cb7c8b589e25c25b7
spotify:track:5sUlOn8lHxadtGiMxME0L7,0f4f7275b1234127a43771293d707c5c,2025-11-03T04:43:56Z,0,Should have saved for the sax round! ,1c9e1c360e4a424cb7c8b589e25c25b7
