ID,Created,Name,Description,Playlist URL
5b8291bbd02349079d50be7465ac1f54,2025-10-27T13:02:23Z,Road Trip Kickoff,The perfect song to kick-start your trip,https://open.spotify.com/playlist/1rcYKHOqJjX0OuGWJ7Jmft
1c9e1c360e4a424cb7c8b589e25c25b7,2025-10-27T13:04:16Z,Songs Corey Would Love,We'll burn that bridge when we get there,https://open.spotify.com/playlist/5iXOmqBbtrK8T7DAMBypGv
c6806a662265429589fc259dcf53bf2c,2025-10-27T13:05:57Z,Songs That Tell a Story,Your favorite narrative songs,https://open.spotify.com/playlist/3Vsx6oRh5zYyEok4KlNsUe
1eb9289e909c434ea65f41810ef1c474,2025-10-27T13:05:21Z,Do You ever Yearn?,Songs of Longing,https://open.spotify.com/playlist/20qUWtVMrPs9haKijpNahc
a098539e6f2845c7aae20caefe4d1b56,2025-10-27T13:05:04Z,Learn to Work the Saxophone,The song you think has the best saxophone part,https://open.spotify.com/playlist/4yl38jkdW7Fm1vXU4bSDPw
48be66b7402e4d81abb3a5be33e5958a,2025-10-27T13:04:47Z,You Think This is Funny?,Funniest Songs,https://open.spotify.com/playlist/1PcZdKmrIXN1pBhqLYE6Ku
76e239fb5a884ca7bbc49d9a6f3f3889,2025-10-27T13:07:07Z,It's So Over,Songs of Failure and Despair,https://open.spotify.com/playlist/39zXN7aFQhirCLbQey14gm
