Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:6JH9yWhgbm0y9iAJhCslNc,fa6235d130204772808d133e528b8ad7,2026-01-05T06:19:54Z,1,Dang I haven’t thought about this song in close to a decade but it still hits,12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:71HtT7HZb6sDI7ZGhlIPm6,fa6235d130204772808d133e528b8ad7,2026-01-05T06:19:54Z,1,"I don’t always love this genre of song but it’s a clever read of the theme, and for that I give it a vote",12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:0clxQCtD1kPfKD1I50t0P4,b3c43885f6ce4e8b861545158a22b7a2,2026-01-05T21:40:40Z,-1,I don't know why the instrumental didn't really land for me! :(,12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:0NN32Knbyo4gM1DKY9rdzg,b3c43885f6ce4e8b861545158a22b7a2,2026-01-05T21:40:40Z,1,,12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:0U5sKurNP7yqpaxGBzGiyE,b3c43885f6ce4e8b861545158a22b7a2,2026-01-05T21:40:40Z,1,,12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:43DeSV93pJPT4lCZaWZ6b1,b3c43885f6ce4e8b861545158a22b7a2,2026-01-05T21:40:40Z,1,,12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:71HtT7HZb6sDI7ZGhlIPm6,b3c43885f6ce4e8b861545158a22b7a2,2026-01-05T21:40:40Z,1,,12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:7ccI9cStQbQdystvc6TvxD,b3c43885f6ce4e8b861545158a22b7a2,2026-01-05T21:40:40Z,1,,12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:0NN32Knbyo4gM1DKY9rdzg,98739434088f411e9e1918725eedb295,2026-01-06T00:43:59Z,1,,12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:0clxQCtD1kPfKD1I50t0P4,98739434088f411e9e1918725eedb295,2026-01-06T00:43:59Z,0,This would only work if you were watching the movie during it.  By itself it fails to convey the being-back.,12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:1kPpge9JDLpcj15qgrPbYX,98739434088f411e9e1918725eedb295,2026-01-06T00:43:59Z,-1,Owl City's voice sounds he doesn't even know what a good time is like.,12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:43DeSV93pJPT4lCZaWZ6b1,98739434088f411e9e1918725eedb295,2026-01-06T00:43:59Z,1,,12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:5umt6j4cZkfrL18u8KOnyq,98739434088f411e9e1918725eedb295,2026-01-06T00:43:59Z,0,"This may have gotten a vote from me if the theme had been ""the boys are back""... seeing as how it's about boys.  But it doesn't have the punchiness ",12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:5zsHmE2gO3RefVsPyw2e3T,98739434088f411e9e1918725eedb295,2026-01-06T00:43:59Z,1,Wasn't going to give this one a vote except I was working out while listening and felt a new surge of being-back halfway through a set while this was playing.,12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:71HtT7HZb6sDI7ZGhlIPm6,98739434088f411e9e1918725eedb295,2026-01-06T00:43:59Z,0,"This is maybe better fitting for ""We will be so back""",12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:7a5VuzvBrtbqYT7kNlQlFd,98739434088f411e9e1918725eedb295,2026-01-06T00:43:59Z,1,"Giving this one an upvote for thinking outside the box.  It doesn't quite capture ""we're so back,"" but I dig it.",12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:7ccI9cStQbQdystvc6TvxD,98739434088f411e9e1918725eedb295,2026-01-06T00:43:59Z,1,"Yep, especially when you pair this with we will rock you.",12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:08mG3Y1vljYA6bvDt4Wqkj,fc418ffeadb64c3f8e93a25fb942984f,2026-01-06T02:32:55Z,2,Just yes,12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:0NN32Knbyo4gM1DKY9rdzg,fc418ffeadb64c3f8e93a25fb942984f,2026-01-06T02:32:55Z,0,"I like this song, but the link to the prompt isn’t jumping out at me",12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:0U5sKurNP7yqpaxGBzGiyE,fc418ffeadb64c3f8e93a25fb942984f,2026-01-06T02:32:55Z,1,,12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:43DeSV93pJPT4lCZaWZ6b1,fc418ffeadb64c3f8e93a25fb942984f,2026-01-06T02:32:55Z,1,,12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:5umt6j4cZkfrL18u8KOnyq,fc418ffeadb64c3f8e93a25fb942984f,2026-01-06T02:32:55Z,1,,12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:7a5VuzvBrtbqYT7kNlQlFd,fc418ffeadb64c3f8e93a25fb942984f,2026-01-06T02:32:55Z,-1,,12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:7ccI9cStQbQdystvc6TvxD,42db3c63b69a4479bedfcc2d22a6b73a,2026-01-06T04:53:35Z,1,,12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:08mG3Y1vljYA6bvDt4Wqkj,42db3c63b69a4479bedfcc2d22a6b73a,2026-01-06T04:53:35Z,1,,12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:0clxQCtD1kPfKD1I50t0P4,42db3c63b69a4479bedfcc2d22a6b73a,2026-01-06T04:53:35Z,1,,12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:0U5sKurNP7yqpaxGBzGiyE,42db3c63b69a4479bedfcc2d22a6b73a,2026-01-06T04:53:35Z,1,,12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:1kPpge9JDLpcj15qgrPbYX,42db3c63b69a4479bedfcc2d22a6b73a,2026-01-06T04:53:35Z,-1,,12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:43DeSV93pJPT4lCZaWZ6b1,42db3c63b69a4479bedfcc2d22a6b73a,2026-01-06T04:53:35Z,1,,12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:0clxQCtD1kPfKD1I50t0P4,6d8e32d102054531811ff5c8a625977c,2026-01-06T05:53:27Z,1,,12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:0NN32Knbyo4gM1DKY9rdzg,6d8e32d102054531811ff5c8a625977c,2026-01-06T05:53:27Z,1,,12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:0U5sKurNP7yqpaxGBzGiyE,6d8e32d102054531811ff5c8a625977c,2026-01-06T05:53:27Z,1,,12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:5umt6j4cZkfrL18u8KOnyq,6d8e32d102054531811ff5c8a625977c,2026-01-06T05:53:27Z,1,,12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:5zsHmE2gO3RefVsPyw2e3T,6d8e32d102054531811ff5c8a625977c,2026-01-06T05:53:27Z,-1,,12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:71HtT7HZb6sDI7ZGhlIPm6,6d8e32d102054531811ff5c8a625977c,2026-01-06T05:53:27Z,1,,12caa9c5ea8b4e4db8bf9a9ca7124af4
spotify:track:4axPxMZwpzQWjcNjv1JOP6,80a489147c544db5a53c5cede65c4617,2026-01-08T20:59:20Z,0,This is just an amateur song,8fbde06da922442d99fc9b51f301ed02
spotify:track:5cbDTZG8lBJqVVa2zqROPI,80a489147c544db5a53c5cede65c4617,2026-01-08T20:59:20Z,-1,This is actually a very interesting song and reminds me of Radiohead! The lyrics are really interesting too. Come on people!,8fbde06da922442d99fc9b51f301ed02
spotify:track:32pCCGHzA29S16GmS6rH73,80a489147c544db5a53c5cede65c4617,2026-01-08T20:59:20Z,0,Hating this song would feel mean. Also can’t hate anything with this much ambient guitar ,8fbde06da922442d99fc9b51f301ed02
spotify:track:3DJzbnITxJVoLjtYGu4NeV,80a489147c544db5a53c5cede65c4617,2026-01-08T20:59:20Z,0,"Cons: 
- Lesbianism
- all the tiresome a cappella-isms

Pros:
- Good, memorable melodies
- Undeniable vocal chops
- cool production

Ok on balance, enjoyed listening",8fbde06da922442d99fc9b51f301ed02
spotify:track:3UbJXF3g7NcZMtGmeIARmM,80a489147c544db5a53c5cede65c4617,2026-01-08T20:59:20Z,0,🥈Blahhh. Hate the message but musically it’s basically ok. Not something that makes me want to crawl out of my skin. This doesn’t deserve second but there’s not much truly heinous on here I’m afraid,8fbde06da922442d99fc9b51f301ed02
spotify:track:56BfjyZVrW2hxZGEoDptOv,80a489147c544db5a53c5cede65c4617,2026-01-08T20:59:20Z,0,"This is not a song I enjoy listening to, but that’s the whole point. It accomplishes its goal absolutely perfectly. I prefer more order with my dissonance, but there is a (limited) place for stuff like this. ",8fbde06da922442d99fc9b51f301ed02
spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,80a489147c544db5a53c5cede65c4617,2026-01-08T20:59:20Z,0,"This is a well done pop song, memorable if quite basic, and brings back swimming carpool memories. No hate",8fbde06da922442d99fc9b51f301ed02
spotify:track:5qrzjdPC1L0zqrtR0rUQb3,80a489147c544db5a53c5cede65c4617,2026-01-08T20:59:20Z,0,Genres I don’t usually listen to != songs I hate. This is nice enough and the super strong accent makes it interesting. Would happily spin again,8fbde06da922442d99fc9b51f301ed02
spotify:track:01zWTQLmP8nh01IRry09Vn,80a489147c544db5a53c5cede65c4617,2026-01-08T20:59:20Z,0,"🥉 Would be merely a blah pop song without the grating liberal platitudes thrown in. Still a somewhat fun concept, though irritating in execution. AJR somehow have a sound at once instantly identifiable and utterly generic. ",8fbde06da922442d99fc9b51f301ed02
spotify:track:13TT17u7VuvYiZZTwYESQ3,80a489147c544db5a53c5cede65c4617,2026-01-08T20:59:20Z,0,Richard came to ML to late to learn my appreciation of girl pop. There is (almost) nothing objectionable here,8fbde06da922442d99fc9b51f301ed02
spotify:track:1ynmMEK1fkyiZ6Z6F3ThEt,80a489147c544db5a53c5cede65c4617,2026-01-08T20:59:20Z,3,"🏆 The only submission (besides my own) that rises to the level of travesty. Degenerate, repetitive, utterly boring, and yet catchy enough to stay stuck in your head. I hate this kind of vapid major key rock and roll and this is an especially egregious example. ",8fbde06da922442d99fc9b51f301ed02
spotify:track:2g7gviEeJr6pyxO7G35EWQ,80a489147c544db5a53c5cede65c4617,2026-01-08T20:59:20Z,0,This song is a great moral lesson in not being led by your passions and earns its length with meaningful development and storytelling interest. The baseball interlude is clever. Some moments are downright theatrical and the vocals are great. What’s to hate?,8fbde06da922442d99fc9b51f301ed02
spotify:track:5cbDTZG8lBJqVVa2zqROPI,f53f0969b04049b5ba39a303ebb3e987,2026-01-08T21:42:45Z,1,,8fbde06da922442d99fc9b51f301ed02
spotify:track:4axPxMZwpzQWjcNjv1JOP6,f53f0969b04049b5ba39a303ebb3e987,2026-01-08T21:42:45Z,1,,8fbde06da922442d99fc9b51f301ed02
spotify:track:2g7gviEeJr6pyxO7G35EWQ,f53f0969b04049b5ba39a303ebb3e987,2026-01-08T21:42:45Z,1,,8fbde06da922442d99fc9b51f301ed02
spotify:track:5qrzjdPC1L0zqrtR0rUQb3,f53f0969b04049b5ba39a303ebb3e987,2026-01-08T21:42:45Z,-1,,8fbde06da922442d99fc9b51f301ed02
spotify:track:32pCCGHzA29S16GmS6rH73,699c7b228f3b436880363c6d92c3976f,2026-01-08T23:16:39Z,2,"""I messed up ag-ay-ay-an"" killed me",8fbde06da922442d99fc9b51f301ed02
spotify:track:7BkAlVpGwXXl3sYNn5OoJ7,699c7b228f3b436880363c6d92c3976f,2026-01-08T23:16:39Z,0,What precisely did Sammy do to deserve this?,8fbde06da922442d99fc9b51f301ed02
spotify:track:01zWTQLmP8nh01IRry09Vn,699c7b228f3b436880363c6d92c3976f,2026-01-08T23:16:39Z,0,I laughed.,8fbde06da922442d99fc9b51f301ed02
spotify:track:2g7gviEeJr6pyxO7G35EWQ,699c7b228f3b436880363c6d92c3976f,2026-01-08T23:16:39Z,-1,Too normal,8fbde06da922442d99fc9b51f301ed02
spotify:track:5cbDTZG8lBJqVVa2zqROPI,699c7b228f3b436880363c6d92c3976f,2026-01-08T23:16:39Z,1,I laughed.,8fbde06da922442d99fc9b51f301ed02
spotify:track:32pCCGHzA29S16GmS6rH73,c1b6888dec1e4113b65883ad590d3969,2026-01-08T23:20:05Z,-1,I refuse to believe that anyone listens to this earnestly or for comedic value.,8fbde06da922442d99fc9b51f301ed02
spotify:track:56BfjyZVrW2hxZGEoDptOv,c1b6888dec1e4113b65883ad590d3969,2026-01-08T23:20:05Z,0,Shelob,8fbde06da922442d99fc9b51f301ed02
spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,c1b6888dec1e4113b65883ad590d3969,2026-01-08T23:20:05Z,1,,8fbde06da922442d99fc9b51f301ed02
spotify:track:13TT17u7VuvYiZZTwYESQ3,c1b6888dec1e4113b65883ad590d3969,2026-01-08T23:20:05Z,1,,8fbde06da922442d99fc9b51f301ed02
spotify:track:1ynmMEK1fkyiZ6Z6F3ThEt,c1b6888dec1e4113b65883ad590d3969,2026-01-08T23:20:05Z,1,If he knows/knew what this was about? Certainly.,8fbde06da922442d99fc9b51f301ed02
spotify:track:2g7gviEeJr6pyxO7G35EWQ,c1b6888dec1e4113b65883ad590d3969,2026-01-08T23:20:05Z,0,Fun fact: went to a wedding last year of a good friend where the grooms family does a whole bit to this song at every family wedding. All the guys sing the guy part and the girls sing the girl park and they form ranks and sing at each other. It was incredible. ,8fbde06da922442d99fc9b51f301ed02
spotify:track:2g7gviEeJr6pyxO7G35EWQ,0f4f7275b1234127a43771293d707c5c,2026-01-08T23:21:22Z,0,"“They sang this on Glee” - Claire
“…praying for the end of the song to come” - Claire in the 8th minute ",8fbde06da922442d99fc9b51f301ed02
spotify:track:13TT17u7VuvYiZZTwYESQ3,0f4f7275b1234127a43771293d707c5c,2026-01-08T23:21:22Z,0,“This is not that offensive” - Claire ,8fbde06da922442d99fc9b51f301ed02
spotify:track:1ynmMEK1fkyiZ6Z6F3ThEt,0f4f7275b1234127a43771293d707c5c,2026-01-08T23:21:22Z,0,“This riff is so good” *dances* - Claire ,8fbde06da922442d99fc9b51f301ed02
spotify:track:32pCCGHzA29S16GmS6rH73,0f4f7275b1234127a43771293d707c5c,2026-01-08T23:21:22Z,0,“This is going to wreck my Spotify algorithm for the rest of the year” - Claire ,8fbde06da922442d99fc9b51f301ed02
spotify:track:3DJzbnITxJVoLjtYGu4NeV,0f4f7275b1234127a43771293d707c5c,2026-01-08T23:21:22Z,0,“Maybe Joseph will like this because the clicking noises will remind him of dolphins” - Claire 🐬🐬🐬,8fbde06da922442d99fc9b51f301ed02
spotify:track:3UbJXF3g7NcZMtGmeIARmM,0f4f7275b1234127a43771293d707c5c,2026-01-08T23:21:22Z,0,“I could see Joseph furrowing his brow at this but I don’t think it would actually hurt him” - Claire ,8fbde06da922442d99fc9b51f301ed02
spotify:track:4axPxMZwpzQWjcNjv1JOP6,0f4f7275b1234127a43771293d707c5c,2026-01-08T23:21:22Z,0,“The lyrics are inane but the music is fine” - Claire,8fbde06da922442d99fc9b51f301ed02
spotify:track:56BfjyZVrW2hxZGEoDptOv,0f4f7275b1234127a43771293d707c5c,2026-01-08T23:21:22Z,-1,"“I respect this artistically and I can’t say the same for all of the songs on this list” - Claire 

I’m downvoting because I think Joseph might think it’s cool and most of these songs are mid to me. I’d listen to this again highkey.",8fbde06da922442d99fc9b51f301ed02
spotify:track:5cbDTZG8lBJqVVa2zqROPI,0f4f7275b1234127a43771293d707c5c,2026-01-08T23:21:22Z,1,“I have a sneaking suspicion this is Joseph because I think he’s the kind of person who would know about the hype this is getting and not understand the hype whatsoever” - Claire,8fbde06da922442d99fc9b51f301ed02
spotify:track:5qrzjdPC1L0zqrtR0rUQb3,0f4f7275b1234127a43771293d707c5c,2026-01-08T23:21:22Z,0,"“People forget Joseph has a soft spot for Irish music. And as you know, I’m the authority on songs joseph would love” - Claire ",8fbde06da922442d99fc9b51f301ed02
spotify:track:7BkAlVpGwXXl3sYNn5OoJ7,0f4f7275b1234127a43771293d707c5c,2026-01-08T23:21:22Z,1,“This seems like what Eddie would play to punish Joseph for bad roommate behavior or something” - Claire ,8fbde06da922442d99fc9b51f301ed02
spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,0f4f7275b1234127a43771293d707c5c,2026-01-08T23:21:22Z,0,"“If you and I sang this at karaoke at the hangar, Joseph would bob his head” - Claire ",8fbde06da922442d99fc9b51f301ed02
spotify:track:01zWTQLmP8nh01IRry09Vn,0f4f7275b1234127a43771293d707c5c,2026-01-08T23:21:22Z,1,I listened to this before Claire submitted it and was affirmative of its badness. This one is the worst for Joseph by my estimation.,8fbde06da922442d99fc9b51f301ed02
