Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:0kIpcu3DQacQObHVyra9Jx,c1b6888dec1e4113b65883ad590d3969,2026-04-14T14:56:17Z,1,,e174b9f8541442e1ba8f5133d9a97108
spotify:track:0MHXrqn909p0LRTPsNsGEi,c1b6888dec1e4113b65883ad590d3969,2026-04-14T14:56:17Z,1,,e174b9f8541442e1ba8f5133d9a97108
spotify:track:6R8ixKUNWLYrhXIHoT3Ukt,c1b6888dec1e4113b65883ad590d3969,2026-04-14T14:56:17Z,-1,,e174b9f8541442e1ba8f5133d9a97108
spotify:track:6siBxkNLOOP1gHxPsg7AG2,c1b6888dec1e4113b65883ad590d3969,2026-04-14T14:56:17Z,1,,e174b9f8541442e1ba8f5133d9a97108
spotify:track:74AGKeviSXmSHtRhgJLblx,c1b6888dec1e4113b65883ad590d3969,2026-04-14T14:56:17Z,1,,e174b9f8541442e1ba8f5133d9a97108
spotify:track:03ZVEpSeeJfROJW65OHgsf,f53f0969b04049b5ba39a303ebb3e987,2026-04-14T16:35:49Z,1,,e174b9f8541442e1ba8f5133d9a97108
spotify:track:0MHXrqn909p0LRTPsNsGEi,f53f0969b04049b5ba39a303ebb3e987,2026-04-14T16:35:49Z,1,,e174b9f8541442e1ba8f5133d9a97108
spotify:track:5IrtNw1BTSo4dbZ4ZO5bPx,f53f0969b04049b5ba39a303ebb3e987,2026-04-14T16:35:49Z,-1,"Party foul against ELO, this is the 2012 re-recording which is worse.",e174b9f8541442e1ba8f5133d9a97108
spotify:track:6siBxkNLOOP1gHxPsg7AG2,f53f0969b04049b5ba39a303ebb3e987,2026-04-14T16:35:49Z,1,,e174b9f8541442e1ba8f5133d9a97108
spotify:track:74AGKeviSXmSHtRhgJLblx,f53f0969b04049b5ba39a303ebb3e987,2026-04-14T16:35:49Z,1,,e174b9f8541442e1ba8f5133d9a97108
spotify:track:03ZVEpSeeJfROJW65OHgsf,0f4f7275b1234127a43771293d707c5c,2026-04-15T03:14:48Z,0,Unspecial to me ,e174b9f8541442e1ba8f5133d9a97108
spotify:track:0kIpcu3DQacQObHVyra9Jx,0f4f7275b1234127a43771293d707c5c,2026-04-15T03:14:48Z,1,I liked the vibe and it was new for me. The oldies here remind me of the guardians of the galaxy mixtapes.,e174b9f8541442e1ba8f5133d9a97108
spotify:track:0MHXrqn909p0LRTPsNsGEi,0f4f7275b1234127a43771293d707c5c,2026-04-15T03:14:48Z,0,I wasn’t feeling this for this round ,e174b9f8541442e1ba8f5133d9a97108
spotify:track:1XwAKjAZ1xDZOcuyZoqce4,0f4f7275b1234127a43771293d707c5c,2026-04-15T03:14:48Z,0,Basic but a banger; you know it is ,e174b9f8541442e1ba8f5133d9a97108
spotify:track:30ei4RrxOkNsKxw1CdUEjC,0f4f7275b1234127a43771293d707c5c,2026-04-15T03:14:48Z,0,It sounded like he was saying sacred heart haha if only ,e174b9f8541442e1ba8f5133d9a97108
spotify:track:4aQ8mFkZU6dmHaZOOKdscc,0f4f7275b1234127a43771293d707c5c,2026-04-15T03:14:48Z,1,I liked this too ,e174b9f8541442e1ba8f5133d9a97108
spotify:track:5IrtNw1BTSo4dbZ4ZO5bPx,0f4f7275b1234127a43771293d707c5c,2026-04-15T03:14:48Z,-1,Sorry I just dont like it enough for it to cancel out the more obvious pick it is ,e174b9f8541442e1ba8f5133d9a97108
spotify:track:6R8ixKUNWLYrhXIHoT3Ukt,0f4f7275b1234127a43771293d707c5c,2026-04-15T03:14:48Z,0,I’m ngl I dont understand this theme besides the space theme and moon theme but sure this is a nice piece ,e174b9f8541442e1ba8f5133d9a97108
spotify:track:6siBxkNLOOP1gHxPsg7AG2,0f4f7275b1234127a43771293d707c5c,2026-04-15T03:14:48Z,1,"Cute
I like the idea of a sweet song like this as you drift through the stars",e174b9f8541442e1ba8f5133d9a97108
spotify:track:72Z17vmmeQKAg8bptWvpVG,0f4f7275b1234127a43771293d707c5c,2026-04-15T03:14:48Z,1,I tried to submit this one and maybe it’s “obvious” but it’s one of the obvious ones that is also super good imo so it’ll get a vote from me ,e174b9f8541442e1ba8f5133d9a97108
spotify:track:74AGKeviSXmSHtRhgJLblx,0f4f7275b1234127a43771293d707c5c,2026-04-15T03:14:48Z,0,I like this too and I think it being last is a disadvantage but I ultimately liked a couple of other similar genre ones better. Not enough notes etc ,e174b9f8541442e1ba8f5133d9a97108
spotify:track:03ZVEpSeeJfROJW65OHgsf,80a489147c544db5a53c5cede65c4617,2026-04-16T13:05:15Z,1,This is a great “welcome back to Music League” song and I can picture it playing in space. ,e174b9f8541442e1ba8f5133d9a97108
spotify:track:0kIpcu3DQacQObHVyra9Jx,80a489147c544db5a53c5cede65c4617,2026-04-16T13:05:15Z,1,"A great example of why Queen is the greatest rock n roll band of all time. Beautiful, poignant, musically excellent. Best song about relativity",e174b9f8541442e1ba8f5133d9a97108
spotify:track:0MHXrqn909p0LRTPsNsGEi,80a489147c544db5a53c5cede65c4617,2026-04-16T13:05:15Z,0,Not a space vibe to me,e174b9f8541442e1ba8f5133d9a97108
spotify:track:1XwAKjAZ1xDZOcuyZoqce4,80a489147c544db5a53c5cede65c4617,2026-04-16T13:05:15Z,1,This would have tears floating around in the microgravity environment ,e174b9f8541442e1ba8f5133d9a97108
spotify:track:30ei4RrxOkNsKxw1CdUEjC,80a489147c544db5a53c5cede65c4617,2026-04-16T13:05:15Z,0,"I love this song (possibly my favorite ELO), but I think there are better ELO choices for this round here. Not hype enough",e174b9f8541442e1ba8f5133d9a97108
spotify:track:4aQ8mFkZU6dmHaZOOKdscc,80a489147c544db5a53c5cede65c4617,2026-04-16T13:05:15Z,0,I enjoyed this more than other Grateful Dead I’d heard,e174b9f8541442e1ba8f5133d9a97108
spotify:track:5IrtNw1BTSo4dbZ4ZO5bPx,80a489147c544db5a53c5cede65c4617,2026-04-16T13:05:15Z,1,"Senior launch engineer Sammy, lighting up an early morning cigarette in the Houston haze, turns the ignition on his 1969 Corvette droptop. As the small block roars to life and settles into a contented gurgle, he gazes up through his thick-rimmed glasses to the moon on the horizon, almost invisible as the sun begins its climb into the soft blue sky. It’s going to be quite a day. ",e174b9f8541442e1ba8f5133d9a97108
spotify:track:72Z17vmmeQKAg8bptWvpVG,80a489147c544db5a53c5cede65c4617,2026-04-16T13:05:15Z,-1,"This is way too obvious, and today I feel like punishing that. If this is Shea I’m sorry",e174b9f8541442e1ba8f5133d9a97108
spotify:track:74AGKeviSXmSHtRhgJLblx,80a489147c544db5a53c5cede65c4617,2026-04-16T13:05:15Z,0,"Nice enough, I just can’t picture this playing in the capsule ",e174b9f8541442e1ba8f5133d9a97108
spotify:track:0kIpcu3DQacQObHVyra9Jx,699c7b228f3b436880363c6d92c3976f,2026-04-16T14:35:09Z,1,Enjoyable ,e174b9f8541442e1ba8f5133d9a97108
spotify:track:0MHXrqn909p0LRTPsNsGEi,699c7b228f3b436880363c6d92c3976f,2026-04-16T14:35:09Z,2,The trumpets and drums are great,e174b9f8541442e1ba8f5133d9a97108
spotify:track:6R8ixKUNWLYrhXIHoT3Ukt,699c7b228f3b436880363c6d92c3976f,2026-04-16T14:35:09Z,1,Outside the box.,e174b9f8541442e1ba8f5133d9a97108
spotify:track:6siBxkNLOOP1gHxPsg7AG2,699c7b228f3b436880363c6d92c3976f,2026-04-16T14:35:09Z,-1,,e174b9f8541442e1ba8f5133d9a97108
spotify:track:72Z17vmmeQKAg8bptWvpVG,699c7b228f3b436880363c6d92c3976f,2026-04-16T14:35:09Z,0,"Fun song, but probably NOT what an astronaut wants to hear while going up into space",e174b9f8541442e1ba8f5133d9a97108
spotify:track:03ZVEpSeeJfROJW65OHgsf,fa6235d130204772808d133e528b8ad7,2026-04-17T05:32:12Z,1,"Of the three ELO submissions this one struck me the most—it has this futuristic, frenetic energy without necessarily being explicitly about space travel, and I feel like if I were an astronaut this would be a great hype song ",e174b9f8541442e1ba8f5133d9a97108
spotify:track:0kIpcu3DQacQObHVyra9Jx,fa6235d130204772808d133e528b8ad7,2026-04-17T05:32:12Z,1,Incredible pull for this category ,e174b9f8541442e1ba8f5133d9a97108
spotify:track:0MHXrqn909p0LRTPsNsGEi,fa6235d130204772808d133e528b8ad7,2026-04-17T05:32:12Z,0,"Real ones know that this song is sampled in Touch the Sky by Kanye West, which would also be a great pull for this category ",e174b9f8541442e1ba8f5133d9a97108
spotify:track:30ei4RrxOkNsKxw1CdUEjC,fa6235d130204772808d133e528b8ad7,2026-04-17T05:32:12Z,0,"Thought about submitting this one. The most obviously space-y lyrically, but musically it also has a space vibe. Then again I guess this round has shown that ELO’s musical style just is the quintessential space vibe. Narrowly beat out ",e174b9f8541442e1ba8f5133d9a97108
spotify:track:4aQ8mFkZU6dmHaZOOKdscc,fa6235d130204772808d133e528b8ad7,2026-04-17T05:32:12Z,1,I see the vision. 70s music just feels right for space. And the motif of still water/no wind blowing fits nicely too,e174b9f8541442e1ba8f5133d9a97108
spotify:track:5IrtNw1BTSo4dbZ4ZO5bPx,fa6235d130204772808d133e528b8ad7,2026-04-17T05:32:12Z,-1,Great song but it’s the most predictable of the ELO songs in this round (in part bc of the guardians of the galaxy association),e174b9f8541442e1ba8f5133d9a97108
spotify:track:6R8ixKUNWLYrhXIHoT3Ukt,fa6235d130204772808d133e528b8ad7,2026-04-17T05:32:12Z,1,I LOVE JOSHUA BELL,e174b9f8541442e1ba8f5133d9a97108
spotify:track:72Z17vmmeQKAg8bptWvpVG,fa6235d130204772808d133e528b8ad7,2026-04-17T05:32:12Z,0,It’s so good. I feel like it’s a bit too obvious a pick tho,e174b9f8541442e1ba8f5133d9a97108
spotify:track:74AGKeviSXmSHtRhgJLblx,fa6235d130204772808d133e528b8ad7,2026-04-17T05:32:12Z,0,This is for sure topical but musically it was just okay,e174b9f8541442e1ba8f5133d9a97108
spotify:track:03ZVEpSeeJfROJW65OHgsf,b3c43885f6ce4e8b861545158a22b7a2,2026-04-17T20:59:21Z,1,,e174b9f8541442e1ba8f5133d9a97108
spotify:track:30ei4RrxOkNsKxw1CdUEjC,b3c43885f6ce4e8b861545158a22b7a2,2026-04-17T20:59:21Z,1,,e174b9f8541442e1ba8f5133d9a97108
spotify:track:4aQ8mFkZU6dmHaZOOKdscc,b3c43885f6ce4e8b861545158a22b7a2,2026-04-17T20:59:21Z,1,,e174b9f8541442e1ba8f5133d9a97108
spotify:track:5IrtNw1BTSo4dbZ4ZO5bPx,b3c43885f6ce4e8b861545158a22b7a2,2026-04-17T20:59:21Z,1,,e174b9f8541442e1ba8f5133d9a97108
spotify:track:72Z17vmmeQKAg8bptWvpVG,b3c43885f6ce4e8b861545158a22b7a2,2026-04-17T20:59:21Z,-1,,e174b9f8541442e1ba8f5133d9a97108
spotify:track:03ZVEpSeeJfROJW65OHgsf,98739434088f411e9e1918725eedb295,2026-04-17T21:10:23Z,1,"Excellent, enjoyable, and cosmic pick.",e174b9f8541442e1ba8f5133d9a97108
