ID,Created,Name,Description,Playlist URL
63d8b4ef3a69485cb0ebec6efd9de640,2025-04-30T17:47:14Z,I’ve got a big decision to make,Conclave vibes,https://open.spotify.com/playlist/14SDQkV2oDaKtWAdBfRXpT
a0a273d7c4f44073b201f622e8937d88,2025-04-30T17:47:14Z,Apocalypse,Scoring the end times,https://open.spotify.com/playlist/3tKYJ2KxHWhfRZ0WFaQBjL
32bf85f22b1a409fa1605de94864679f,2025-04-30T17:47:15Z,Hot Girl Summer,,https://open.spotify.com/playlist/5xhtWsVnIrVt7UScuWGEgm
2e8e9629a3324bc693763ef1df8c9637,2025-04-30T17:47:15Z,Awake at 3 am,,https://open.spotify.com/playlist/13vewOCCX8zy0ePSSSYzJD
06f44408366c4fbdaea3751262a2d87a,2025-04-30T17:47:15Z,Longing for a place,,https://open.spotify.com/playlist/7ICHTyiTp0iAuK9NjHOHd5
08ce6000ef7043e4a107879c93bdc147,2025-04-30T17:47:15Z,Brutal Breakup,,https://open.spotify.com/playlist/5n773A8eZD4NjyLCcRVXgP
609a21bf634c4528b78e09a5a7a5a88c,2025-04-30T17:47:15Z,Hangar Porch Sit,9 pm on a July night watching the dying sun glint on the Golden Dome,https://open.spotify.com/playlist/2IFVqqJ5mf6lvVAlptPTjs
8fc597e1b3dd43869d14f05392a2330c,2025-04-30T17:47:16Z,South Bend Idol,Your 3rd round home run,https://open.spotify.com/playlist/11FTP5M4RDW6CG1rpo04QE
